gene,beta_sex_M_vs_F_mixed,pval_sex_M_vs_F_mixed,qval_sex_M_vs_F_mixed
UBOX5,0.052629667388977085,0.5129011993936478,0.9222439812442202
FASTKD5,-0.0525812264897598,0.24779612915696114,0.8059990984688872
LZTS3,-0.15974799395493886,0.11734589899618965,0.6838048207456503
DDRGK1,-0.10365329691284587,0.1469503036413277,0.7193311361646231
ITPA,0.18157051264165164,0.05149987168970641,0.5742539387708466
C20orf194,-0.12352470865491945,0.24473931003280291,0.802757067728413
ATRN,0.08521893037236486,0.26100181704540926,0.8170004104316426
C20orf27,-0.01985537341937835,0.8734148807813513,0.9846202823276525
CENPB,-0.024509696880570624,0.8313225627714026,0.9791670712162904
CDC25B,-0.06661252832710464,0.298478245564331,0.8409079410991848
AP5S1,0.08722241657202326,0.26865273068388407,0.8238820781309804
MAVS,-0.0012767724881281794,0.9890869831535012,0.9985159188138552
AL353194.1,-0.029264271300600005,0.7185118092089409,0.9636708345034791
PANK2,0.034141523927774274,0.49593444146110954,0.9209304718755486
RNF24,0.08034713840138621,0.28452789421506586,0.8337359446178697
SMOX,-0.1798334322286906,0.10112179021807255,0.6688390272544679
PRNP,-0.03783628264140398,0.6518059344528182,0.9525896137900894
RASSF2,-0.3076073622307418,0.010435123445771329,0.34964268051843933
SLC23A2,-0.04513370953896521,0.6080607619435745,0.9436866153423603
TMEM230,0.031073500344293434,0.5829636395125837,0.9362087841447958
PCNA,-0.06282013057321331,0.41875701355866657,0.8913347439705963
CDS2,-0.05897274978726547,0.47890383732307307,0.9154747889526302
GPCPD1,-0.011107057830038557,0.9292846900687569,0.9897727535163596
SHLD1,0.16085331049888604,0.041791554180730654,0.5403396387461837
TRMT6,0.0036227039679843677,0.9716674200253292,0.9965944756924003
MCM8,-0.01763389927974512,0.8186752974665081,0.9772333976642704
AL035461.2,-0.04301961614816758,0.4625759306750513,0.906215717826627
CRLS1,0.13193256573251247,0.08829729643301956,0.645450031748664
FERMT1,0.3717249954858103,0.31544765066313296,0.8447828760086475
BMP2,0.055677856672624676,0.5760562353016279,0.9358226285077643
TMX4,0.13044839267056252,0.08203000683974306,0.6368114821262838
PLCB1,-0.12215947476816263,0.29002556638579013,0.8390719771798894
PLCB4,0.056838280927133486,0.6538309995193194,0.9529185418608295
MKKS,0.030973153144903932,0.6093144647359339,0.9436866153423603
SLX4IP,-0.0451999602842676,0.6195756426535437,0.9470828030935149
JAG1,-0.006619735447910829,0.9535799769319796,0.9942964553106954
BTBD3,-0.06745112406677573,0.43549707644778823,0.8989537090467529
SPTLC3,0.13213908221731355,0.19493797405865287,0.7624834695900665
TASP1,0.0582747981338721,0.3934112281043627,0.8792060407000494
ESF1,0.12173463407345997,0.0725729097074933,0.6255673347219814
NDUFAF5,0.03318293675282603,0.543094762358835,0.9286467000560216
KIF16B,0.1377152329906423,0.24183929633897794,0.7994157123099289
SNRPB2,0.05983126732279687,0.19294800875658558,0.7602538413586298
DSTN,0.02520670894446276,0.7872738823156857,0.9730050680850727
RRBP1,-0.030338340034651513,0.7880289666064848,0.973451873533398
SNX5,0.15327760046855354,0.005622247067959291,0.27578763087844066
MGME1,0.13366306705824338,0.08372545017812733,0.638678001791075
PET117,0.12284800898114027,0.09165601778984715,0.6494065244485102
KAT14,0.1425941544046147,0.005906961032656064,0.28116364769682967
ZNF133,0.012620713381119156,0.8592198831431511,0.9835308807564207
DZANK1,0.0009122623303033764,0.9890562672112946,0.9985159188138552
POLR3F,-0.03743689907012576,0.5546255405088691,0.931348793003464
RBBP9,0.04684219318464925,0.45274802315642115,0.9028333095464461
SEC23B,-0.07944198409680209,0.3226056011370193,0.8450257123180567
SMIM26,0.00047074589285822627,0.9935467021668593,0.9986778008034011
DTD1,0.03609798740322983,0.49172269259955326,0.9206094088557463
LINC00653,0.03362819848252442,0.6862477035841774,0.95729310315719
SLC24A3,0.012581374577575952,0.8653167308828292,0.9835873084270998
RIN2,0.22786986940332515,0.006034528331819864,0.28221548576549793
NAA20,0.0033515585120440844,0.949622455807291,0.9937325003020085
CRNKL1,0.03377300986886609,0.6347888501114698,0.9505665191223948
RALGAPA2,-0.0377116002710626,0.6130976011827232,0.94539750106645
KIZ,0.09901125129007672,0.23493863265644754,0.7924065799765799
AL117332.1,-0.004158160831841319,0.9329938310612528,0.9907825715545922
XRN2,0.017139137950660962,0.76618980707876,0.9686509986340802
THBD,-0.39713899705325567,0.07201792548066034,0.6255673347219814
CD93,-0.23464270914377997,0.18722166957006425,0.7584961385126745
NXT1,-0.082795259336353,0.08782026827791503,0.6447545746936341
GZF1,-0.1502228103110255,0.12422626061388259,0.6924196563519339
NAPB,0.02572987619133326,0.8133499018526884,0.9772333976642704
CST3,0.01624747203614872,0.8987627403091818,0.9857793539305576
CST7,0.07714724417805505,0.7224034718322532,0.964479341575951
APMAP,0.014037985704432515,0.8329169281701219,0.9791670712162904
ACSS1,0.1562585873667637,0.09021443828550954,0.648202003642084
ENTPD6,-0.0021358872212556414,0.9737255700661264,0.9966563572430829
PYGB,0.12500841624769268,0.0897486744562507,0.6480216619904408
ABHD12,-0.08836855602056093,0.3929534282150382,0.8788000375846622
GINS1,0.06339894048933739,0.35959640964343476,0.864936541472165
NANP,0.11311689103991927,0.20633675838510557,0.7756570648148798
ZNF337-AS1,0.2045732274123621,0.007094739591402248,0.2984482320602811
ZNF337,0.02334639494983473,0.6994602973336385,0.9607135007485433
FAM182A,0.2244094442189461,0.11045993051681417,0.6796851383330231
AL078587.2,0.29190265991332404,0.061946180200179835,0.6028211785610373
LINC01597,0.675718341728153,3.417990714402475e-05,0.009424397313565992
HM13,0.05984715876220617,0.2775371408966093,0.8303062956144657
ID1,0.08614326419038937,0.5732065169308107,0.935569242446824
BCL2L1,0.12660428256765968,0.03380072307833758,0.5065247388158397
TPX2,0.12630463019747223,0.14497163824745185,0.7172708905439347
DUSP15,0.021897298583850828,0.882158983183628,0.9856950456667515
PDRG1,0.11792381247785245,0.0677969285906747,0.619249378811304
HCK,-0.08409397193591692,0.5077928913535272,0.9209414737534525
TM9SF4,-0.047863095566329804,0.5082456889404252,0.9209414737534525
PLAGL2,-0.002042000450413079,0.9735091111720661,0.9966563572430829
POFUT1,0.11559064897749333,0.0690433279065736,0.6234856703376188
KIF3B,0.02165505279036489,0.8330141463747189,0.9791670712162904
ASXL1,0.007685763566003481,0.9198029034248627,0.9884371083816221
NOL4L,-0.21613618759025935,0.04804935596804059,0.5632913325693621
COMMD7,0.013719267749648911,0.8056892872971996,0.9761882859481059
DNMT3B,-0.13673849361281226,0.05200485904055483,0.5742539387708466
MAPRE1,-0.03620057284819724,0.30720404640491294,0.842994572713037
AL035071.1,-0.1541260199219846,0.246524206591491,0.8040285545190693
CDK5RAP1,0.09612447052645698,0.184038259358842,0.7568731800378978
SNTA1,-0.2291019829124002,0.004217973158314316,0.24921819084950883
CBFA2T2,-0.14572936113776971,0.08892027862058637,0.6463742729901496
NECAB3,-0.009023644569726475,0.9106044745374725,0.9867554549145485
E2F1,0.04220952997431057,0.6167215617501072,0.9456955471761506
PXMP4,0.1192834770320087,0.28360162083088003,0.8322479052132418
ZNF341,0.05784390926743913,0.3206089694699382,0.8447828760086475
CHMP4B,-0.11333602627149435,0.07599482805618689,0.628919684897112
RALY-AS1,-0.08446771954637532,0.20504128959913304,0.7748921675796622
RALY,-0.04438367292764904,0.4611713436535233,0.9054994683508508
EIF2S2,0.031169485843390493,0.6157226303491063,0.9456955471761506
AL031668.2,-0.2910913075713474,0.0037029942501650226,0.2371496245769865
AHCY,0.045049488657283726,0.5638180952878293,0.9338614777362001
ITCH,0.010256268091368738,0.8998394871862903,0.9861854127168652
DYNLRB1,0.10221819228435591,0.07373333817612324,0.6264710957849724
MAP1LC3A,-0.13638159372784622,0.08923264725502172,0.646765655213698
PIGU,0.09398965585592108,0.12512814311167358,0.6924196563519339
NCOA6,-0.035181961300003235,0.632711965506649,0.9500729366326865
TP53INP2,-0.2503197756577953,0.028968988161294472,0.48467438436965565
GGT7,0.02493040299688552,0.8007265328035189,0.9750429101125566
ACSS2,0.01598624436687161,0.827340625745852,0.9782696841585822
GSS,0.10250832883596099,0.14785640701848402,0.7199272757060551
TRPC4AP,-0.01701061460141987,0.7786515749397142,0.9712962859874756
EDEM2,-0.0976587123997137,0.08454597269033325,0.6387342378504868
PROCR,-0.12162704399637396,0.16072939414043397,0.7327005792775285
MMP24OS,0.09874196568765552,0.08215996429405115,0.6368114821262838
EIF6,-0.006812941158655336,0.92368596557239,0.9889163367052728
UQCC1,0.03593186156405839,0.5684028561007826,0.9348537249560984
CEP250,0.08127557920436126,0.28162586109410914,0.8308415983186624
FO393401.1,-0.15041481926930234,0.030256509757857143,0.48834744712834055
ERGIC3,0.03246700554241438,0.37690553090453627,0.8718586853227512
CPNE1,-0.00026199768871777376,0.9983912499322121,0.9992972996183034
RBM12,-0.08002189618681858,0.13154627606789307,0.702045407661414
NFS1,0.16909835579755086,0.024639519364856904,0.46387487737394184
ROMO1,0.011083585690306846,0.9213357538301219,0.988834305553526
RBM39,0.018527326769922442,0.6796047471623328,0.9551678262260945
PHF20,0.04146066555590854,0.44138863546639273,0.8999585665692766
SCAND1,0.0575277128780157,0.3236551156863152,0.8450257123180567
CNBD2,-0.009047877834503134,0.8277270938937864,0.9782696841585822
NORAD,-0.019566493577394088,0.699091525546469,0.9607135007485433
AAR2,-0.0025920641845977544,0.974988793298167,0.9966563572430829
DLGAP4,-0.07252045101273849,0.3658775049767964,0.869166517399591
MYL9,-0.06419858662823105,0.527857358776556,0.9255750090698822
TGIF2,-0.04497472587820787,0.5874294712314183,0.9382505931979582
RAB5IF,-0.09637221967742557,0.003855986906910175,0.2440021273656198
SLA2,-0.14310308109446587,0.06219477288141237,0.6028211785610373
NDRG3,-0.05235898437308809,0.33258973830045335,0.8489800066741303
DSN1,0.11024169988273895,0.1342560741663988,0.7042380779286518
SOGA1,-0.1499954954455727,0.12686337214387053,0.6956083284331335
SAMHD1,-0.22161416738744655,0.026748036782426845,0.4689205981251374
RBL1,0.0035020532316843178,0.9638809329541358,0.996384799374303
MROH8,0.004893338276558397,0.953192968747173,0.9942964553106954
RPN2,0.001180868882170005,0.9830969778706959,0.9980548919386095
MANBAL,-0.030235855496445155,0.5612932406620559,0.9336664984016907
SRC,-0.3283612994988993,0.024395399289921932,0.46387487737394184
BLCAP,-0.03845319806696277,0.5877074701109042,0.9382760394352011
CTNNBL1,0.05187169421030517,0.3792599670444271,0.8724332835604297
TTI1,0.06307062814434013,0.21719570487780837,0.7818385995760063
RPRD1B,0.0410322565615919,0.28571369908389455,0.8358578265639576
TGM2,0.3202072392541137,0.03295845085798088,0.5031779200316732
SNHG17,0.07551251091324332,0.7317763401541783,0.9653806976951429
SNHG11,0.14301610593229416,0.043593752877058474,0.5437302170983763
RALGAPB,-0.01350417733215319,0.8549820494866309,0.9826857916725332
ACTR5,0.14464764107473174,0.07015187916755455,0.6243847483406756
PPP1R16B,-0.12985829878113433,0.3876574337398835,0.8779885012750384
FAM83D,0.27229005882214075,0.06620127069690787,0.6128354009037719
DHX35,0.0789784867925222,0.29166223130496727,0.839577012801459
MAFB,0.2849616500335332,0.31252245990948724,0.8446790434531791
TOP1,0.013130499323355414,0.7863650350661225,0.9730050680850727
ZHX3,0.10616073546648672,0.19046619943054532,0.7599480537223481
CHD6,0.03609245509992138,0.6082694007420951,0.9436866153423603
SRSF6,-0.07243008526832223,0.38740068933386285,0.877652879721615
L3MBTL1,0.016459288813001904,0.8776280526624481,0.9854595957776083
IFT52,0.08567200283562046,0.031783392092433894,0.49546901571656377
MYBL2,-0.03514792178549904,0.5555919723101852,0.931489480772313
OSER1,-0.07496427239949997,0.30652679481405476,0.842994572713037
OSER1-DT,0.07493954794187943,0.2249153679858371,0.7852162741473369
TTPAL,0.043626354533629,0.6387439891259195,0.9505665191223948
SERINC3,0.04328414861315523,0.5078426884843295,0.9209414737534525
PKIG,0.2364291475053323,0.026785339794681066,0.4689205981251374
ADA,-0.19308360113444797,0.015579107195055768,0.40350192510090627
YWHAB,-0.018034540210687407,0.7632187687207187,0.9686509986340802
PABPC1L,-0.08917976267001917,0.35693034889915587,0.8633290163330366
TOMM34,0.05460647283777095,0.4632401674749166,0.9062799137517401
STK4,-0.06299651502380106,0.4146360537016701,0.889985609123874
SDC4,-0.18397253145741033,0.12278079756556216,0.6903580463939464
SYS1,-0.043483565715849666,0.41552224564693474,0.8910547831325065
DBNDD2,-0.13588145473320593,0.12867281761996313,0.696232518888067
PIGT,0.02748020537085902,0.6312876408255277,0.9499929855216132
AL031663.3,-0.045845447746546794,0.5545302328485534,0.931348793003464
DNTTIP1,0.07254217991113769,0.30461888747170374,0.8423800617818635
UBE2C,-0.03478563916257515,0.6977255843507455,0.9602004960739866
ACOT8,0.05488370900479023,0.4710333317483347,0.9107130194446016
ZSWIM3,0.049250921070108124,0.5229532076348877,0.924470063955547
ZSWIM1,-0.05431175120001137,0.5002665104211965,0.9209414737534525
NEURL2,0.017758061241014592,0.771529805058301,0.9693942472103021
CTSA,0.06825599540406202,0.2794370990199958,0.8304011066114733
PLTP,0.22236499856454883,0.012817649426987252,0.3657638168088393
AL162458.1,-0.10025544358991888,0.19705125515013877,0.7656997469826275
PCIF1,0.019682525832484855,0.6439875947376531,0.9510740845429746
ZNF335,-0.06598029514016361,0.3399274307872414,0.8534857233726507
SLC12A5,-0.4969613393705628,0.007128143772463351,0.2984482320602811
NCOA5,-0.0002810123907015684,0.9968378999902493,0.9992568097179719
CD40,-0.01076497569626534,0.9291167973803597,0.9897727535163596
SLC35C2,-0.03571277483527074,0.5343219155582757,0.926407169833275
ELMO2,-0.07226353401310502,0.41895203420333915,0.8914350796287318
ZNF334,-0.03267069168570571,0.6232060711479331,0.9478432948337043
TP53RK,0.19830065314976786,0.04060435244248145,0.5403396387461837
SLC2A10,0.2038756689488597,0.041926992186551534,0.5403396387461837
ZMYND8,0.15670045252934015,0.09654135480997478,0.6577751822490284
AL031666.3,0.06653101290165049,0.507706516068681,0.9209414737534525
NCOA3,-0.11656333572321909,0.2278856877112011,0.7891969174613758
SULF2,-0.3190194076293251,0.006755036671328978,0.2942845492098703
PREX1,-0.1777188345000663,0.030581234970342628,0.49028026179047135
AL133342.1,-0.03640515262435871,0.6952074108671831,0.9592441704365271
ARFGEF2,0.0068031185784819094,0.9175588967007455,0.988003381390268
CSE1L,0.050986384925701636,0.34533790712122914,0.8578321545427298
STAU1,0.014790601552412016,0.772483698359335,0.9693942472103021
DDX27,0.037890926640063244,0.49468677338455413,0.9209304718755486
ZNFX1,-0.01772720059714124,0.8166191707955007,0.9772333976642704
ZFAS1,0.06537686054787184,0.4190514621817957,0.8914350796287318
B4GALT5,-0.03361309377884857,0.7037538870428759,0.9615127142380651
SLC9A8,-0.037390116220741426,0.7382179900205339,0.9653806976951429
SPATA2,-0.01079905281982311,0.8463052301376683,0.9813323551724275
RNF114,0.0017263546582997657,0.9710328174168942,0.9965944756924003
SNAI1,-0.2542840030557129,0.10163347252367223,0.6701641783106997
UBE2V1,0.05280505697396633,0.2225651978449542,0.784117099888605
TMEM189,-0.10373011804970884,0.17455341517307632,0.7463363697274394
CEBPB,-0.14885168751002145,0.23135160044126357,0.7907896569713515
PTPN1,-0.04390285317819871,0.4989335356718472,0.9209414737534525
RIPOR3,0.1532497906447656,0.20637977370749616,0.7756570648148798
PARD6B,0.01268967702412136,0.838847036205693,0.9803169272290454
BCAS4,-0.05211478208143149,0.5062454726156435,0.9209414737534525
ADNP,0.034353113123413416,0.6388911953632782,0.9505665191223948
DPM1,-0.03562575887772868,0.6296570254310283,0.9499929855216132
MOCS3,0.11326989562118461,0.16838993722122786,0.7394720468360654
NFATC2,0.0002020343772137233,0.9983357279723368,0.9992972996183034
ATP9A,0.18761028437642244,0.14512300591405103,0.7174833706658443
ZFP64,0.03525614707081613,0.5421951247266878,0.9285567498408388
ZNF217,-0.044815508110092675,0.5770480293471775,0.9358226285077643
PFDN4,0.022020067674167348,0.7795240125231944,0.9712974180484422
FAM210B,0.3746931137366991,0.012033288584170703,0.3624485691017368
AURKA,0.18435336778016592,0.1622219440982593,0.7335032713834091
CSTF1,0.07811789331362734,0.27166754908094537,0.8267463812569125
RTF2,0.0701187596976978,0.12001967772530578,0.6876452098244251
RAE1,0.053457988565756495,0.23875896991383316,0.7954937904882632
AL109955.1,-0.10163480824697713,0.11218958678110671,0.6796851383330231
RBM38,-0.09976823070138384,0.1708238038415646,0.7411723507252599
PMEPA1,-0.20935748137472668,0.13147028102737432,0.702045407661414
RAB22A,-0.0794680185723773,0.31174391739829044,0.8446790434531791
VAPB,0.007472567381931216,0.9077807415828196,0.9867554549145485
STX16,-0.040445630581338265,0.6100629150637881,0.9436866153423603
NPEPL1,0.010064158728062806,0.9388502383330611,0.9912647086282221
GNAS,-0.06353231411842304,0.17820624577390476,0.7499394794332686
NELFCD,0.13784993344349988,0.07449447244137399,0.6271077692646212
CTSZ,-0.03107794998011865,0.7950701898361079,0.9747866644253054
TUBB1,-0.11723553120507273,0.3997964290376701,0.8827845547574232
ATP5F1E,0.020195335691304203,0.8417802998210298,0.9810201598096144
PRELID3B,0.021729553673348657,0.71968711876497,0.9640080946246088
FAM217B,0.21188034866430838,0.0022413822291890407,0.19388688760337877
PPP1R3D,0.017235405423170473,0.8822474639792457,0.9856950456667515
CDH26,0.10798162948678275,0.2727058849890608,0.827404043699441
C20orf197,0.09725139718948231,0.10099187498977655,0.6686288892529232
MIR646HG,0.13077124603115978,0.3237083763847788,0.8450257123180567
