gene,beta_sex_M_vs_F,pval_sex_M_vs_F,qval_sex_M_vs_F
GPD2,-0.05404866544921162,0.46124075119260977,0.8279794046811035
CYTIP,-0.25932701932546887,0.034407209335925164,0.380131627420572
ACVR1,-0.06143926696982415,0.4041297927215697,0.8003724738465025
PKP4,0.056962158690419186,0.3772738039973015,0.7803713189104988
DAPL1,0.09562119258112872,0.2954312681691365,0.7224939775794408
TANC1,0.07617245055884053,0.2617065523230954,0.6956551413823608
WDSUB1,-0.06851613755704394,0.35198647721537013,0.7650239091925998
BAZ2B,-0.005947836436762641,0.9409802825839295,0.9856360434596683
AC009506.1,-0.10560536130495994,0.08108132098670817,0.4873837496502571
AC009961.1,0.07606896427501676,0.4946451556004081,0.843029905125526
MARCH7,-0.06354105757124044,0.319031646310123,0.7435686831996515
CD302,-0.08045203872984386,0.2752335893473569,0.7035519097338
AC009961.4,-0.09424524224387391,0.10971709108555772,0.5348859733364427
LY75,0.13778147569625615,0.17556379774642816,0.6203980190351823
RBMS1,0.0017949358284859926,0.9725811426761478,0.993419322966626
TANK,0.042917159791334765,0.5282758553489348,0.8603334702784826
LINC01806,0.011484534700771725,0.9554612306141387,0.9904828358716118
PSMD14,0.014970171342284146,0.7642976791464395,0.9402228470305513
DPP4,-0.038707987414442924,0.5906157542132995,0.8842201247333143
IFIH1,0.12261976195844737,0.2049657704155517,0.6495106170056617
GCA,0.008798230481621799,0.9178042678073115,0.9791431737695425
COBLL1,-0.05529381111357603,0.509387413225777,0.850480409125404
SCN3A,-0.06658524618814417,0.6724765779619524,0.9149413476464326
GALNT3,-0.2007306365381234,0.044036199172279446,0.41092328435321634
TTC21B,0.017818206518863927,0.7755768878070962,0.9438205706322947
SCN9A,0.08847985755497763,0.6062017599757995,0.8900298435085152
STK39,-0.11630332832281517,0.06727099604064124,0.4637494289551706
CERS6,-0.031111174254748884,0.5071327971185446,0.8487327549721083
CERS6-AS1,0.011466877966555392,0.9154181125306484,0.9784122590070663
NOSTRIN,-0.05756919510053742,0.5197584234765291,0.8586518703838035
SPC25,-0.02287950984451942,0.7437443646248948,0.9351244646953853
BBS5,0.06933854911456508,0.39526492351705567,0.7942891106158642
FASTKD1,-0.020128761144472793,0.7148782305718205,0.9246680601826068
PPIG,0.04634151631410699,0.262747238956733,0.6956875408237684
CCDC173,-0.10164020232909453,0.4793772381672996,0.8379941959057677
PHOSPHO2,0.12119538674159508,0.1429413430482708,0.5794706329515811
KLHL23,-0.09652921275374725,0.10866858791850564,0.5334888639398756
SSB,0.08856789623236497,0.08177016983384758,0.48910624326350843
METTL5,0.1626711884371062,0.034164004586398455,0.380131627420572
UBR3,-0.003060904432890338,0.9567221115638563,0.9907527302825166
GAD1,0.5628372131971531,0.004463396485901041,0.19478203858798487
GORASP2,-0.03548882928522119,0.46294311866314364,0.8289352693421228
TLK1,-0.057690262720725666,0.45538274588169336,0.825730283798939
METTL8,0.11975515951091212,0.010654525491471787,0.26708958220666773
DCAF17,0.04583782999614299,0.46091783797637176,0.8279794046811035
CYBRD1,0.07269699448028366,0.34893775164936913,0.7622107971066747
DYNC1I2,0.038019989646518065,0.5197310310675829,0.8586518703838035
SLC25A12,0.11111769945673966,0.13461926086427897,0.5698178883273414
HAT1,0.01975796774711963,0.6927917646909718,0.9201222550454445
METAP1D,0.049728256530726295,0.6077255417188503,0.890752966653831
ITGA6,-0.21658346026586828,0.02248489088495268,0.33463326783564645
AC078883.1,0.0929817845182907,0.26523948115402063,0.6976255069700646
PDK1,0.09772978373300126,0.2529755194682895,0.6903884485942845
MAP3K20,-0.1313454232333779,0.03545794039635914,0.38374616430263647
CDCA7,-0.13228334037311326,0.07957171279512004,0.4860226998413516
SP3,-0.05618832984147991,0.3230202666152465,0.7461599038253758
OLA1,-0.031214753779526868,0.5483953105370587,0.8660610007586513
CIR1,0.034142322044129376,0.4205029435956106,0.8103797788342877
SCRN3,-0.023004437262979738,0.6353158820315449,0.8984817933862949
GPR155,0.29699796678264634,0.016083346786253297,0.30016993309548085
WIPF1,-0.10010485060415397,0.1692567165709051,0.6131487083180097
ATF2,-0.07180873858260595,0.19757309341595075,0.640084962749784
ATP5MC3,0.05720682607324476,0.317914476594986,0.7427471031969507
LNPK,-0.06386251769863469,0.28191500813840203,0.7098032035943076
MTX2,0.12503531057572212,0.06915543940594432,0.46662084774531554
AC079305.3,-0.022493486331615707,0.7578329399716948,0.9390260993695331
HNRNPA3,-0.024310253193917653,0.6117103737362904,0.8910089696020183
NFE2L2,-0.0063015090766669925,0.9103901380381172,0.9776349074953947
AC079305.1,-0.004903170570281147,0.9450722535124865,0.9871364560145562
AC019080.1,0.26279156652456626,0.004810436425152896,0.19897167663538665
AGPS,-0.025144151688304736,0.6028832575132692,0.8888049661172379
TTC30B,0.09610392456830431,0.2481532102252327,0.6869293835898236
TTC30A,0.06518245457364352,0.5547091092070608,0.8698175298500955
RBM45,0.055902497399864984,0.35793397758740264,0.7687188264395362
CHROMR,-0.1315326621057815,0.1637826528805721,0.6066085408364184
PRKRA,-0.06545304762576983,0.08377329376590036,0.4903586264380108
FKBP7,0.07196846394374434,0.12380888991380952,0.5551314052073619
PLEKHA3,0.0033937734591362174,0.9114326241303935,0.9780074757186776
TTN-AS1,0.09249780542470303,0.20560030813232624,0.6503199819757305
TTN,0.021881428339220122,0.85449032121853,0.9653562533838648
AC010680.3,-0.011360228838262917,0.8568093403411822,0.9659321572035766
CCDC141,-0.05940911003952064,0.6158866121212339,0.8928531588377524
SESTD1,-0.06134536467683342,0.3754965510768583,0.779200389745726
CWC22,0.022418508493222127,0.6773889533610868,0.9167540999224056
UBE2E3,0.12293921816960354,0.043866802646083024,0.41092328435321634
ITGA4,0.08677881976408611,0.2659139762013763,0.6977163541991565
AC009962.1,-0.04342268713023385,0.5891854390928251,0.8836515017620169
ITPRID2,-0.019370928038267687,0.7732487632842779,0.9438205706322947
DNAJC10,0.0004317029607686408,0.9946377140753758,0.9984092813212252
DUSP19,0.025380504126562172,0.6790360003716605,0.9172024746575047
NUP35,0.1063242741145837,0.12519695416608548,0.5564546712571711
AC021851.1,-0.051711569536988536,0.5273403536390342,0.8603334702784826
AC096667.1,-0.0033196170314693865,0.9751061456980918,0.9941013954204843
ZNF804A,0.02118391022840077,0.8393306113712159,0.9619312902305049
FSIP2,0.03737420296123224,0.7637622525009425,0.9402228470305513
LINC01473,0.017970147587267917,0.8616704832215916,0.9670754238759431
ZC3H15,0.003437951856588072,0.895361738172749,0.9747056092977732
ITGAV,-0.23024542364845715,0.03614708665865809,0.3852905388963357
FAM171B,-0.19894195929426214,0.045875265892383686,0.41092328435321634
CALCRL,0.15097734687114092,0.25193706478317146,0.6888326770233542
TFPI,0.16430222708954412,0.0864393230998963,0.49528609547628893
WDR75,-0.0014543193058212563,0.9813819765756249,0.9961361596381837
SLC40A1,0.2250864251860772,0.012709429359991333,0.2802542318593557
ASNSD1,0.01631259942911472,0.8456662780582248,0.9629465483077744
ANKAR,0.04160932183680584,0.6136506652169688,0.8916971893408411
OSGEPL1,-0.024266988673444092,0.7215474309293679,0.9265937514098296
ORMDL1,0.032098210246319134,0.49443966757630586,0.843029905125526
PMS1,0.11137132566733075,0.08404420213568911,0.4903586264380108
C2orf88,0.039719939576773305,0.6563516586295874,0.9080238544125934
HIBCH,0.06388068389180719,0.39811970938537133,0.7968414446430931
INPP1,-0.036208801814101375,0.48983256440942446,0.8411301201592576
MFSD6,-0.0718082555960343,0.35387351931904687,0.7660631400252701
NEMP2,0.027250501169184902,0.7824827381509256,0.9452760767078
AC108047.1,0.008817561562227516,0.9128422247647073,0.9782520439838365
AC006460.2,0.011392280678322257,0.90701297547259,0.975956672044179
NAB1,-0.04614146366533896,0.5188255843059123,0.8582896430287532
GLS,-0.027357081368519467,0.6724455746538751,0.9149413476464326
STAT1,0.1750371162424436,0.1478857789253083,0.5877011214569201
STAT4,-0.1878043002594283,0.07487244844417061,0.4796537801915656
MYO1B,-0.28238785344864326,0.0008501376724006371,0.10482219803718905
NABP1,-0.10067318288687527,0.3416245025805362,0.7571850609288809
CAVIN2,0.05025312710186815,0.4585060933941708,0.8273507359508171
SLC39A10,-0.10428022961812812,0.1111053102902043,0.5364660352199171
STK17B,-0.06753196759901277,0.4561148265718814,0.825822301727028
AC114760.2,-0.10463840718547969,0.3494561390869074,0.7628898988874001
CCDC150,-0.10475672798346103,0.2388061086728811,0.6805638294712509
GTF3C3,0.0418703021083722,0.48147330872359984,0.8385705359004441
PGAP1,-0.03619632818853857,0.6995322126154699,0.9210405751645212
ANKRD44,-0.15688911125688648,0.09876683894052447,0.5191731057254892
ANKRD44-IT1,-0.21734273794749864,0.026652630165925624,0.3556191662058383
SF3B1,-0.03196723295246638,0.4901355780003718,0.8411301201592576
COQ10B,0.06922353072995514,0.35314234190820204,0.7652573735260252
HSPD1,-0.019117967364174364,0.820542753880002,0.9579029714549043
HSPE1,-0.07695371540100039,0.38607114562584355,0.7877148324035642
MOB4,-0.030026083889258492,0.4084972123863364,0.8026824678066432
MARS2,0.07725482372693965,0.3784804177791734,0.7812786007685573
FTCDNL1,0.34190873247224035,0.008521869920893788,0.2473584874406802
C2orf69,0.057852075448496035,0.19252440141795046,0.6334210731215492
TYW5,-0.005456588566761394,0.939837514182248,0.9856342257423742
MAIP1,-0.022875021338447987,0.6878517741287788,0.9192604819367917
SPATS2L,-0.07131068590825182,0.37218555223752114,0.7775229371592957
KCTD18,-0.08302150461582464,0.26236304910074776,0.6956875408237684
SGO2,0.04240154143334144,0.4691790191796348,0.8339453991078898
BZW1,-0.06571483827229314,0.12045385372963825,0.551705435488266
CLK1,-0.0642765800469129,0.3653290674423768,0.773184447820163
PPIL3,0.09204749204848257,0.4950733473355369,0.843029905125526
NIF3L1,0.0883286805734061,0.1458402745315894,0.5847098184685369
ORC2,0.09664003554033719,0.11615487587933641,0.542688964367151
FAM126B,-0.0889484751531966,0.21735944759961193,0.6633060408700402
NDUFB3,-0.01797615118603457,0.8757187306852294,0.9700404317808767
CFLAR,-0.0961022781807845,0.2937613373717818,0.7214248204877259
CASP10,0.05649056286217016,0.44622543565305206,0.8220206149717343
CASP8,-0.029473293102870012,0.6955292255157919,0.9201222550454445
TRAK2,0.09815868169802783,0.1719718560101431,0.6153607694377544
STRADB,0.22230025427381506,0.029756795710345223,0.3689688011160579
TMEM237,0.08116396943054441,0.1780048661773401,0.6207263950547328
ALS2,0.049579251097751784,0.5532199190049669,0.8687101846780628
FZD7,0.14870775097295383,0.12394895953885596,0.555205739410234
SUMO1,-0.02107764795168611,0.6332399773716997,0.8984817933862949
NOP58,0.027036060565093036,0.6032779980219105,0.8888049661172379
AC064836.4,-0.030171992160371634,0.7878072163697112,0.9468043809032004
BMPR2,-0.32033542731629244,0.0012509287552290498,0.13571551642796478
FAM117B,0.0319691421033696,0.5405685143685556,0.863263732480195
ICA1L,-0.12589102009741718,0.1471935011856942,0.5870000547435518
WDR12,0.12158471294527236,0.065830301255248,0.45956216635783886
CARF,0.03236635385602778,0.7844944523825399,0.9458811296163538
NBEAL1,0.07035293174984039,0.22693967713269803,0.6687465769149962
CYP20A1,-0.009796338197722134,0.8904597913975419,0.9730912824870933
ABI2,-0.14223703896418075,0.07277013610925843,0.4739748418717902
RAPH1,-0.08976919163462979,0.35998626641037745,0.7700029447653128
PARD3B,-0.14911699844220092,0.1578236294739499,0.5991824692098138
INO80D,0.0318893863546583,0.6387236832856935,0.9004957756453746
AC007383.2,-0.0031456876144013296,0.9538332579548309,0.9899582060919111
NDUFS1,0.02316296554256152,0.7173957891799112,0.9247526855101728
EEF1B2,0.005832270118709869,0.8999723925572956,0.9750245858457162
ZDBF2,0.020469097503554263,0.8687642356133662,0.9691029846944522
FASTKD2,0.09538315308997825,0.041014984216439336,0.4049419593896988
KLF7,-0.07260635963590306,0.479104154529126,0.8379941959057677
CREB1,-0.01657229069106512,0.7989031150839124,0.9498995356854711
METTL21A,0.12448151727634985,0.067440179392816,0.46443195340442905
CCNYL1,-0.06163022845794712,0.3803688524813418,0.7831691442242673
FZD5,0.057336399252801096,0.439372452292326,0.8198225327679134
PLEKHM3,0.030315152819819127,0.6839583635559154,0.9184515246961222
CRYGD,-0.04311459043698723,0.7431818300696031,0.9351244646953853
IDH1,0.12401420838170658,0.04355420475541091,0.41092328435321634
IDH1-AS1,0.01515678241662876,0.8373486183781657,0.9613320839161054
PIKFYVE,-0.015112534928943197,0.8145264553231698,0.9550068352075007
PTH2R,0.2662159136157461,0.03781657092215448,0.39279416179357124
RPE,-0.020711458757138472,0.6633149094057202,0.9111286987229258
KANSL1L,-0.013924616207483663,0.8814870461246682,0.9712073428483479
AC007038.2,-0.020966555224707677,0.8065066725919163,0.9527083186202302
AC007038.1,-0.04891588985483568,0.5858437840241111,0.8827679336726559
AC006994.2,-0.09160395177187458,0.32515669171401096,0.7465429612971195
LANCL1,0.03378924634536238,0.5798309261080478,0.8816947638562738
IKZF2,0.027321953610701513,0.769196884828442,0.9427808100369717
SPAG16,0.09459737337250071,0.13378631571583413,0.5693272870139731
BARD1,0.027307152873648443,0.6581355766041934,0.9084838036850081
SNHG31,-0.1513150372810778,0.4358774790151674,0.8172814102430759
ATIC,0.143784146075713,0.11044018761559948,0.5358230995693368
MREG,-0.16112209337241185,0.0754214136496611,0.47994126493601647
PECR,0.24458970697523363,0.00913367038647394,0.2529147724589311
XRCC5,0.06094235838811795,0.2759633972752746,0.7048729305935033
LINC01963,-0.06922014927709608,0.3477250770854443,0.761497207197707
SMARCAL1,0.03057670059175169,0.597223428303424,0.8881421362656302
RPL37A,-0.01114195805778614,0.9034896852489982,0.9751668791795612
IGFBP2,-0.0038006756913345,0.9890967259905548,0.9972915668451838
IGFBP5,-0.4738752557087122,0.16763491498444785,0.6107055368451355
TNS1,0.07282512633062657,0.42283604437275757,0.8110572834794578
ARPC2,-0.08811580250193302,0.05578897575643726,0.4380640747437291
AC021016.2,-0.13756712044008665,0.11597086893741723,0.5422078492602099
AAMP,-0.00654618501236382,0.9104902988564844,0.9776349074953947
PNKD,0.017361611468472128,0.6561676121043608,0.9080238544125934
TMBIM1,0.026071804358092983,0.6519597321245283,0.9062993996667434
CATIP-AS1,0.1354591058339463,0.07882724141811762,0.48490862722784983
SLC11A1,0.1805047124909741,0.22336960443761858,0.667161763788698
CTDSP1,-0.003044830731919808,0.9650809375881364,0.9919609916308393
AC021016.3,0.13833144290764732,0.052143526696433164,0.4286883713477525
VIL1,-0.09373615912484158,0.25109071474683387,0.688811309308907
USP37,-0.08514528019236743,0.20470087543710955,0.6495106170056617
CNOT9,-0.05611585206745531,0.2514069971790069,0.688811309308907
AC012510.1,-0.07490439535610467,0.22645469575059285,0.6687465769149962
ZNF142,-0.014542949283013059,0.7839365359264261,0.9456788505547475
BCS1L,0.05682860417247329,0.3396975270360948,0.7571850609288809
RNF25,-0.056185814757453816,0.376198130050012,0.7797304179990541
STK36,-0.020015122125556,0.8259653713287922,0.9587395638223435
TTLL4,0.08488518939166126,0.2309682556089489,0.6727222911133663
WNT10A,-0.09515063727503949,0.2974900108729561,0.7251084209829338
NHEJ1,-0.000734430434346043,0.985943212006441,0.9972130975102086
SLC23A3,-0.03573248010863291,0.6564834919960107,0.9080238544125934
CNPPD1,0.0212403073832508,0.6352071309158462,0.8984817933862949
RETREG2,0.07703879657614615,0.13137207926578615,0.5656606509960785
ZFAND2B,0.029029771699882464,0.48975401451026457,0.8411301201592576
ABCB6,0.2618371188835609,0.00864876144406173,0.24831888605987212
ATG9A,0.055320024183063955,0.3907986322433529,0.7913357705084356
ANKZF1,-0.002837100473107072,0.9659011716913164,0.9919609916308393
GLB1L,0.028292987800747967,0.7761063078544799,0.9438205706322947
STK16,0.08583802537610341,0.18787887127356565,0.6301191721660898
TUBA4A,-0.1785251749745546,0.10430043109695375,0.5270817958445596
DNAJB2,-0.16307944228371246,0.005102390886793742,0.20403397515891833
DNPEP,0.10719929894902122,0.07818885900746071,0.4840841989923363
DES,0.4482831580701182,0.1621970233931698,0.6038010241481149
GMPPA,0.02129940170319706,0.703915708332551,0.9229349495284443
CHPF,-0.14382868533200954,0.11369920680138657,0.5397747554322654
OBSL1,-0.04137223594312396,0.6686213514611927,0.91386536637137
STK11IP,-0.13100382185559473,0.023744954025883235,0.3403895780467406
SLC4A3,-0.15584234003667508,0.07114394483496392,0.47029888897449607
FARSB,0.1671809173165088,0.015624024402976095,0.2973353457132193
ACSL3,-0.08429451289880206,0.12132684866615291,0.5519934548544887
AP1S3,-0.07265043083602307,0.4321390164869905,0.8151335360156486
WDFY1,-0.0221954459848779,0.7374802865558494,0.9329790249953573
MRPL44,0.01929640625692125,0.7147903854653999,0.9246680601826068
SERPINE2,0.2147469301579835,0.11689447556880067,0.544136985793351
FAM124B,0.25692572036770805,0.04444709942380191,0.41092328435321634
CUL3,-0.06264706897130282,0.23486945675467238,0.6761733726267308
DOCK10,-0.036554927190027425,0.7122456082988721,0.923881112450399
RHBDD1,0.06833390896963214,0.18830961647948993,0.6301323646458838
MFF,0.12176627085351527,0.0016733307153553357,0.15274624378236704
AGFG1,-0.04926494728824282,0.4138221946410029,0.8056112028634085
TRIP12,-0.0552691066061839,0.3504324024402943,0.7632587261312712
FBXO36,0.059690994649806144,0.2805085139735882,0.7092284032386654
AC009950.1,0.011645215773140826,0.9055205379781119,0.975607245308123
SP110,0.03768180385852722,0.6342296903556914,0.8984817933862949
SP140L,0.0843004797917658,0.11758272327738122,0.5455047056780293
SP100,-0.059567857032625605,0.5037201290694586,0.8465870531799808
CAB39,-0.02866336639627753,0.5777072147516624,0.8810391586953609
ITM2C,-0.24074653172225946,0.0651558030997515,0.45796227298705694
PSMD1,0.06452093972656406,0.1949004022818044,0.6376115056831226
